chr	start	end	co_num	marker_den	te_prop
chr04	6500000	6550000	0	6.54	0.25812
chr04	6550000	6600000	0	6.32	0.2276
chr04	6600000	6650000	0	5.52	0.27822
chr04	6650000	6700000	0	4.66	0.23038
chr04	6700000	6750000	0	0.38	0.11222
chr04	6750000	6800000	0	0	0.57766
chr04	6800000	6850000	0	3.46	0.47256
chr04	6850000	6900000	0	4.62	0.2221
chr04	6900000	6950000	0	9.3	0.15048
chr04	6950000	7000000	0	9.1	0.1216
chr04	7000000	7050000	0	2.36	0.0162
chr04	7050000	7100000	1	2.04	0.21184
chr04	7100000	7150000	0	3.18	0.22032
chr04	7150000	7200000	0	2.8	0.367
chr04	7200000	7250000	0	3.2	0.30006
chr04	7250000	7300000	0	2.94	0.21346
chr04	7300000	7350000	0	3.28	0.15206
chr04	7350000	7400000	0	4.22	0.11046
chr04	7400000	7450000	0	0.66	0.58308
chr04	7450000	7500000	0	2.16	0.16364
chr04	7500000	7550000	0	3.56	0.14964
chr04	7550000	7600000	0	1.08	0.24422
chr04	7600000	7650000	12	0.36	0.65336
chr04	7650000	7700000	2	0.6	0.42564
chr04	7700000	7750000	0	0	0.47894
chr04	7750000	7800000	0	0	0.43174
chr04	7800000	7850000	11	3.06	0.39524
chr04	7850000	7900000	3	1.56	0.01146
chr04	7900000	7950000	0	0.24	0.04868
chr04	7950000	8000000	0	0.36	0.1866
chr04	8000000	8050000	0	2.04	0.1174
chr04	8050000	8100000	0	3.76	0.15142
chr04	8100000	8150000	0	6.48	0.2742
chr04	8150000	8200000	0	4.32	0.6144
chr04	8200000	8250000	0	6.58	0.11222
chr04	8250000	8300000	0	8.5	0.22734
chr04	8300000	8350000	0	8.98	0.13234
chr04	8350000	8400000	0	1.04	0.4477
chr04	8400000	8450000	0	2.22	0.4282
chr04	8450000	8500000	0	2.62	0.2894
chr04	8500000	8550000	0	10.04	0
chr04	8550000	8600000	0	4.38	0.18428
chr04	8600000	8650000	0	2.86	0.37288
chr04	8650000	8700000	0	3.38	0.49192
chr04	8700000	8750000	0	1.76	0.3358
chr04	8750000	8800000	0	5.7	0.52474
chr04	8800000	8850000	0	2.68	0.3313
chr04	8850000	8900000	0	4.98	0.34938
chr04	8900000	8950000	0	2.86	0.49136
chr04	8950000	9000000	0	2.68	0.5091
chr04	9000000	9050000	0	2.68	0.7067
chr04	9050000	9100000	0	3.46	0.08252
chr04	9100000	9150000	0	0	0
chr04	9150000	9200000	0	0	0
chr04	9200000	9250000	0	1.96	0.40214
chr04	9250000	9300000	0	6.26	0.42592
chr04	9300000	9350000	0	3.06	0.27398
chr04	9350000	9400000	0	3.52	0.27616
chr04	9400000	9450000	0	7.68	0.18984
chr04	9450000	9500000	0	1.78	0.61552
chr04	9500000	9550000	0	1.58	0.64474
chr04	9550000	9600000	0	0.1	0.45002
chr04	9600000	9650000	0	5.46	0.29744
chr04	9650000	9700000	0	3.76	0.09594
chr04	9700000	9750000	0	2.38	0.49478
chr04	9750000	9800000	0	0	0.3356
chr04	9800000	9850000	0	1.72	0.42594
chr04	9850000	9900000	0	4.3	0.27136
chr04	9900000	9950000	0	4.06	0.09586
chr04	9950000	10000000	0	3.84	0.17088
chr04	10000000	10050000	0	3.66	0.21846
chr04	10050000	10100000	0	5.04	0.30446
chr04	10100000	10150000	0	1.34	0.58464
chr04	10150000	10200000	8	0.02	0.55762
chr04	10200000	10250000	0	0.78	0.42802
chr04	10250000	10300000	8	1.5	0.46938
chr04	10300000	10350000	0	5.98	0.22612
chr04	10350000	10400000	0	1.86	0.54092
chr04	10400000	10450000	0	1.2	0.51384
chr04	10450000	10500000	0	2.42	0.2222
chr04	10500000	10550000	0	0.32	0.54312
chr04	10550000	10600000	0	1.32	0.46188
chr04	10600000	10650000	0	5.64	0.22044
chr04	10650000	10700000	0	6.02	0.2429
chr04	10700000	10750000	0	5.04	0.4256
chr04	10750000	10800000	0	9.74	0.44994
chr04	10800000	10850000	0	2.18	0.40208
chr04	10850000	10900000	0	3.26	0.509
chr04	10900000	10950000	0	3	0.47926
chr04	10950000	11000000	0	3.16	0.1152
chr04	11000000	11050000	0	2.2	0.4121
chr04	11050000	11100000	0	5.64	0.35846
chr04	11100000	11150000	0	6.24	0.40946
chr04	11150000	11200000	0	1.32	0.49034
chr04	11200000	11250000	0	5.34	0.19492
chr04	11250000	11300000	0	5.02	0.02456
chr04	11300000	11350000	0	3.2	0.04888
chr04	11350000	11400000	0	1.48	0.4092
chr04	11400000	11450000	0	5.08	0.23024
chr04	11450000	11500000	0	4.82	0.08022
chr04	11500000	11550000	0	6.02	0.11314
chr04	11550000	11600000	0	9.64	0.20968
chr04	11600000	11650000	0	4.82	0.12334
chr04	11650000	11700000	0	4.76	0.23536
chr04	11700000	11750000	0	3.9	0.35926
chr04	11750000	11800000	0	3.96	0.18564
chr04	11800000	11850000	0	6.1	0.19952
chr04	11850000	11900000	0	6.86	0.08276
chr04	11900000	11950000	0	5	0.37534
chr04	11950000	12000000	0	0.44	0.5809
chr04	12000000	12050000	0	5.64	0.23292
chr04	12050000	12100000	0	8.42	0.29024
chr04	12100000	12150000	0	7.54	0.1514
chr04	12150000	12200000	0	3.08	0.37512
chr04	12200000	12250000	0	2.6	0.11318
chr04	12250000	12300000	0	4.14	0.22732
chr04	12300000	12350000	0	6.06	0.18688
chr04	12350000	12400000	0	5.24	0.11258
chr04	12400000	12450000	0	5.6	0.2455
chr04	12450000	12500000	0	0	0.59446
chr04	12500000	12550000	0	4.68	0.25026
chr04	12550000	12600000	0	7.12	0.30014
chr04	12600000	12650000	0	10.58	0.00474
chr04	12650000	12700000	0	14.08	0.219
chr04	12700000	12750000	0	5.36	0.21546
chr04	12750000	12800000	0	0.18	0.44266
chr04	12800000	12850000	0	0	0.32326
chr04	12850000	12900000	0	0	0.3943
chr04	12900000	12950000	0	4.14	0.31804
chr04	12950000	13000000	0	13.4	0.059
chr04	13000000	13050000	1	6.12	0.3466
chr04	13050000	13100000	0	9.36	0.43882
chr04	13100000	13150000	0	1.64	0.13182
chr04	13150000	13200000	0	6.58	0.04868
chr04	13200000	13250000	0	6.42	0
chr04	13250000	13300000	0	7.22	0.47116
chr04	13300000	13350000	0	6.66	0.426
chr04	13350000	13400000	0	8.02	0.33322
chr04	13400000	13450000	0	5.64	0.18224
chr04	13450000	13500000	0	6.52	0.30156
chr04	13500000	13550000	0	6.9	0.15558
chr04	13550000	13600000	0	9.76	0.30666
chr04	13600000	13650000	0	3.62	0.27676
chr04	13650000	13700000	0	9.36	0.11704
chr04	13700000	13750000	0	3.62	0.41752
chr04	13750000	13800000	0	3.52	0.15238
chr04	13800000	13850000	0	5.36	0.04866
chr04	13850000	13900000	0	5.54	0.2474
chr04	13900000	13950000	0	6.38	0.13846
chr04	13950000	14000000	0	2.6	0.31694
chr04	14000000	14050000	0	5.74	0.28536
chr04	14050000	14100000	0	9.4	0.03734
chr04	14100000	14150000	0	2.32	0.34016
chr04	14150000	14200000	1	5.86	0.3925
chr04	14200000	14250000	0	4.16	0.0487
chr04	14250000	14300000	1	0.1	0
chr04	14300000	14350000	0	1.3	0.10544
chr04	14350000	14400000	0	1.78	0.38106
chr04	14400000	14450000	0	0	0.58388
chr04	14450000	14500000	0	1.36	0.2867
chr04	14500000	14550000	0	2.18	0.10306
chr04	14550000	14600000	0	1.44	0.09786
chr04	14600000	14650000	1	0.5	0.17876
chr04	14650000	14700000	0	1.02	0.055
chr04	14700000	14750000	0	0.12	0.05786
chr04	14750000	14800000	0	0.18	0.38114
chr04	14800000	14850000	0	0.06	0.28784
chr04	14850000	14900000	0	0.02	0.1399
chr04	14900000	14950000	0	0.1	0.28156
chr04	14950000	15000000	0	0.02	0.028
chr04	15000000	15050000	0	0	0.06156
chr04	15050000	15100000	0	0.06	0.24838
chr04	15100000	15150000	0	0.06	0.39784
chr04	15150000	15200000	0	0.04	0.16788
chr04	15200000	15250000	0	0.08	0.30894
chr04	15250000	15300000	0	0.04	0.04822
chr04	15300000	15350000	0	0.02	0.31572
chr04	15350000	15400000	0	0.02	0.20852
chr04	15400000	15450000	0	0.08	0.28414
chr04	15450000	15500000	0	0.18	0.05002
chr04	15500000	15550000	0	0.2	0.26914
chr04	15550000	15600000	0	0	0.53692
chr04	15600000	15650000	0	0	0.2422
chr04	15650000	15700000	0	0	0
chr04	15700000	15750000	0	0	0
chr04	15750000	15800000	0	0	0
chr04	15800000	15850000	0	0.02	0.04954
chr04	15850000	15900000	0	0	0.06912
chr04	15900000	15950000	1	0.14	0.14394
chr04	15950000	16000000	0	0.2	0.06286
chr04	16000000	16050000	0	0.18	0.13588
chr04	16050000	16100000	2	0.06	0.28916
chr04	16100000	16150000	0	0.12	0.25728
chr04	16150000	16200000	1	0.12	0.05354
chr04	16200000	16250000	0	0.12	0.26938
chr04	16250000	16300000	0	0.14	0.25596
chr04	16300000	16350000	0	0.12	0.43786
chr04	16350000	16400000	0	0.2	0.27922
chr04	16400000	16450000	0	0.22	0.00924
chr04	16450000	16500000	0	0.72	0.21934
chr04	16500000	16550000	1	3.84	0
chr04	16550000	16600000	0	11.72	0.06696
chr04	16600000	16650000	1	10.3	0
chr04	16650000	16700000	0	11.28	0.05748
chr04	16700000	16750000	1	2.54	0.10548
chr04	16750000	16800000	1	0.06	0.09142
chr04	16800000	16850000	1	0.16	0.06128
chr04	16850000	16900000	1	0.06	0.04812
chr04	16900000	16950000	1	0.12	0.24458
chr04	16950000	17000000	1	0.12	0.1885
chr04	17000000	17050000	0	0.1	0.1995
chr04	17050000	17100000	0	0.14	0.18006
chr04	17100000	17150000	0	0.18	0.3044
chr04	17150000	17200000	0	0.28	0.10162
chr04	17200000	17250000	1	0.12	0
chr04	17250000	17300000	1	0.2	0.2615
chr04	17300000	17350000	0	0.1	0.41772
chr04	17350000	17400000	0	0.14	0.33836
chr04	17400000	17450000	1	0.1	0.42096
chr04	17450000	17500000	1	7.28	0.25334
chr04	17500000	17550000	0	0.04	0.53496
chr04	17550000	17600000	0	4.42	0.0836
chr04	17600000	17650000	0	6.84	0.37452
chr04	17650000	17700000	0	13.22	0.16958
chr04	17700000	17750000	0	4.6	0.0404
chr04	17750000	17800000	0	4.9	0.22186
chr04	17800000	17850000	0	1.42	0.29856
chr04	17850000	17900000	0	6.02	0.14292
chr04	17900000	17950000	0	4.64	0
chr04	17950000	18000000	0	0	0.24984
chr04	18000000	18050000	0	4.28	0.11492
chr04	18050000	18100000	0	6.06	0.11262
chr04	18100000	18150000	0	5.44	0.09818
chr04	18150000	18200000	0	6.58	0.0778
chr04	18200000	18250000	0	7.68	0.02814
chr04	18250000	18300000	0	7.12	0.30702
chr04	18300000	18350000	0	1.5	0.1137
chr04	18350000	18400000	0	10.48	0.09034
chr04	18400000	18450000	0	8.3	0.1278
chr04	18450000	18500000	0	9.62	0.14608
chr04	18500000	18550000	0	11.12	0.11792
chr04	18550000	18600000	0	13.5	0.08472
chr04	18600000	18650000	1	15.34	0.00696
chr04	18650000	18700000	0	5.66	0.17602
chr04	18700000	18750000	0	3.98	0.07184
chr04	18750000	18800000	0	4.1	0.10246
chr04	18800000	18850000	0	3.36	0.20446
chr04	18850000	18900000	0	2.68	0.14064
chr04	18900000	18950000	0	8.66	0.08752
chr04	18950000	19000000	0	0.72	0.06532
chr04	19000000	19050000	0	0.14	0
chr04	19050000	19100000	1	0.08	0.21692
chr04	19100000	19150000	0	0.26	0
chr04	19150000	19200000	1	0.52	0.09794
chr04	19200000	19250000	0	7.3	0.16752
chr04	19250000	19300000	0	6.72	0.06036
chr04	19300000	19350000	0	7.08	0.03066
chr04	19350000	19400000	0	4.8	0
chr04	19400000	19450000	3	5.02	0.02658
chr04	19450000	19500000	0	7.6	0.03164
chr04	19500000	19550000	2	9.8	0
chr04	19550000	19600000	4	6.6	0
chr04	19600000	19650000	3	7.4	0
chr04	19650000	19700000	1	6.62	0
chr04	19700000	19750000	0	2.9	0.2381
chr04	19750000	19800000	0	5.48	0.24562
chr04	19800000	19850000	1	6.16	0
chr04	19850000	19900000	1	4.22	0.14228
chr04	19900000	19950000	1	5.46	0
chr04	19950000	20000000	0	3.26	0.07092
chr04	20000000	20050000	0	6.16	0.04758
chr04	20050000	20100000	0	4.48	0.07034
chr04	20100000	20150000	1	5.94	0
chr04	20150000	20200000	2	5.56	0
chr04	20200000	20250000	0	4.2	0.04356
chr04	20250000	20300000	1	6.46	0
chr04	20300000	20350000	0	4.54	0
chr04	20350000	20400000	0	4.36	0
chr04	20400000	20450000	0	5.78	0
chr04	20450000	20500000	0	8.1	0.08884
chr04	20500000	20550000	0	6.8	0
chr04	20550000	20600000	1	5.26	0.06756
chr04	20600000	20650000	0	6	0.09094
chr04	20650000	20700000	0	10.4	0.08626
chr04	20700000	20750000	1	7.24	0.09292
chr04	20750000	20800000	0	5.7	0.08544
chr04	20800000	20850000	0	6.54	0.13188
chr04	20850000	20900000	1	6.02	0.06704
chr04	20900000	20950000	1	6.26	0.02564
chr04	20950000	21000000	1	1.4	0.12816
chr04	21000000	21050000	0	3.92	0.0427
chr04	21050000	21100000	1	7.54	0.0341
chr04	21100000	21150000	1	3.42	0.2794
chr04	21150000	21200000	0	1.36	0.03742
chr04	21200000	21250000	0	4.96	0.08764
chr04	21250000	21300000	0	6.4	0.01194
chr04	21300000	21350000	2	4.92	0.01066
chr04	21350000	21400000	0	3.38	0
chr04	21400000	21450000	0	5.14	0.31892
chr04	21450000	21500000	0	3.94	0.18334
chr04	21500000	21550000	1	7.28	0.05934
chr04	21550000	21600000	0	2	0.33316
chr04	21600000	21650000	0	4.08	0
chr04	21650000	21700000	0	0.02	0
chr04	21700000	21750000	0	0.04	0.067
chr04	21750000	21800000	1	5.36	0.02866
chr04	21800000	21850000	0	5.4	0
chr04	21850000	21900000	0	3.92	0.17522
chr04	21900000	21950000	0	3.58	0.22658
chr04	21950000	22000000	1	5.74	0
chr04	22000000	22050000	2	5.34	0
chr04	22050000	22100000	1	6.58	0.15636
chr04	22100000	22150000	1	6.64	0
chr04	22150000	22200000	1	4.96	0
chr04	22200000	22250000	1	4.64	0
chr04	22250000	22300000	0	7.64	0
chr04	22300000	22350000	1	3.96	0
chr04	22350000	22400000	1	4.64	0
chr04	22400000	22450000	1	6.12	0
chr04	22450000	22500000	0	3.24	0.14676
chr04	22500000	22550000	0	4.78	0.12672
chr04	22550000	22600000	0	4.02	0
chr04	22600000	22650000	1	5.54	0.06156
chr04	22650000	22700000	0	0.18	0.4369
chr04	22700000	22750000	0	0.88	0.4392
chr04	22750000	22800000	0	0.58	0.13436
chr04	22800000	22850000	0	3.44	0
chr04	22850000	22900000	0	8.28	0
chr04	22900000	22950000	0	1.14	0.04392
chr04	22950000	23000000	0	0.1	0.0375
chr04	23000000	23050000	0	0.12	0
chr04	23050000	23100000	0	0.12	0.05462
chr04	23100000	23150000	3	1	0
chr04	23150000	23200000	0	6.14	0
chr04	23200000	23250000	1	6.7	0
chr04	23250000	23300000	1	5.26	0
chr04	23300000	23350000	1	3.96	0
chr04	23350000	23400000	1	5.46	0
chr04	23400000	23450000	0	8.6	0.0904
chr04	23450000	23500000	2	2.68	0.12312
chr04	23500000	23550000	0	2.44	0.06292
chr04	23550000	23600000	0	0.54	0
chr04	23600000	23650000	2	0	0
chr04	23650000	23700000	1	0.02	0.47552
chr04	23700000	23750000	0	0.04	0
chr04	23750000	23800000	0	0.14	0
chr04	23800000	23850000	2	0.08	0.19622
chr04	23850000	23900000	0	0.66	0.07888
chr04	23900000	23950000	0	1.9	0.21526
chr04	23950000	24000000	0	7.94	0.11808
chr04	24000000	24050000	0	5.4	0.08832
chr04	24050000	24100000	0	5.92	0
chr04	24100000	24150000	1	5.96	0
chr04	24150000	24200000	0	4.94	0
chr04	24200000	24250000	1	5.76	0.07708
chr04	24250000	24300000	0	4.52	0
chr04	24300000	24350000	0	3.94	0.14592
chr04	24350000	24400000	0	0.7	0.02264
chr04	24400000	24450000	2	3.56	0.03252
chr04	24450000	24500000	0	4.3	0.137
chr04	24500000	24550000	1	1.68	0
chr04	24550000	24600000	0	0.06	0.02724
chr04	24600000	24650000	0	0.08	0.09586
chr04	24650000	24700000	0	0.04	0.21832
chr04	24700000	24750000	0	0.02	0.3073
chr04	24750000	24800000	0	0.04	0.14618
chr04	24800000	24850000	0	0.1	0.02532
chr04	24850000	24900000	0	0.08	0
chr04	24900000	24950000	0	0.04	0.08664
chr04	24950000	25000000	0	0.04	0
chr04	25000000	25050000	0	0.04	0
chr04	25050000	25100000	0	0.08	0.13074
chr04	25100000	25150000	0	0.12	0
chr04	25150000	25200000	0	0.04	0
chr04	25200000	25250000	0	0	0
chr04	25250000	25300000	0	0.02	0.15098
chr04	25300000	25350000	0	0	0.07262
chr04	25350000	25400000	3	0	0
chr04	25400000	25450000	0	0	0
chr04	25450000	25500000	0	0	0.3047
chr04	25500000	25550000	0	0.02	0.12254
chr04	25550000	25600000	0	0	0.17656
chr04	25600000	25650000	0	0	0
chr04	25650000	25700000	0	0	0
chr04	25700000	25750000	2	0	0.29752
chr04	25750000	25800000	0	0	0.10838
chr04	25800000	25850000	0	0	0.12156
chr04	25850000	25900000	0	0	0.10758
chr04	25900000	25950000	0	0.04	0.01842
chr04	25950000	26000000	0	0.02	0.29724
chr04	26000000	26050000	0	0	0.08512
chr04	26050000	26100000	0	0	0.4343
chr04	26100000	26150000	0	0	0
chr04	26150000	26200000	0	0	0
chr04	26200000	26250000	0	0	0.27474
chr04	26250000	26300000	3	0	0.23302
chr04	26300000	26350000	0	0	0.21514
chr04	26350000	26400000	0	0	0
chr04	26400000	26450000	0	0	0.08496
chr04	26450000	26500000	0	0	0
chr04	26500000	26550000	0	0	0
chr04	26550000	26600000	0	0	0.0256
chr04	26600000	26650000	0	0.02	0.27966
chr04	26650000	26700000	0	0.02	0.00536
chr04	26700000	26750000	16	0	0
chr04	26750000	26800000	0	0.02	0.08622
chr04	26800000	26850000	0	0	0.20626
chr04	26850000	26900000	0	0	0.65376
chr04	26900000	26950000	1	0.02	0.17276
chr04	26950000	27000000	1	0.14	0.0069
chr04	27000000	27050000	0	0.04	0
chr04	27050000	27100000	1	0.18	0.1664
chr04	27100000	27150000	0	2.8	0.01354
chr04	27150000	27200000	0	3.86	0.21158
chr04	27200000	27250000	0	4.92	0
chr04	27250000	27300000	0	5.9	0
chr04	27300000	27350000	16	3.24	0.0186
chr04	27350000	27400000	0	6.5	0.03738
chr04	27400000	27450000	0	3.46	0
chr04	27450000	27500000	0	1.92	0
chr04	27500000	27550000	1	3.58	0
chr04	27550000	27600000	0	1.1	0.20616
chr04	27600000	27650000	0	2.46	0
chr04	27650000	27700000	0	2.64	0.16192
chr04	27700000	27750000	0	2.48	0.00938
chr04	27750000	27800000	0	1.8	0
chr04	27800000	27850000	1	3.12	0
chr04	27850000	27900000	0	4.06	0
chr04	27900000	27950000	0	3.98	0
chr04	27950000	28000000	1	2.98	0.14718
chr04	28000000	28050000	1	0.56	0.04688
chr04	28050000	28100000	2	0.04	0
chr04	28100000	28150000	0	0.02	0.07768
chr04	28150000	28200000	0	0.06	0.0256
chr04	28200000	28250000	0	0.02	0.21222
chr04	28250000	28300000	0	0.06	0.0425
chr04	28300000	28350000	0	0.14	0.27866
chr04	28350000	28400000	0	0.04	0.11794
chr04	28400000	28450000	0	0.02	0
chr04	28450000	28500000	0	1.78	0
chr04	28500000	28550000	0	0.2	0.00804
chr04	28550000	28600000	0	0.04	0
chr04	28600000	28650000	0	0	0.34162
chr04	28650000	28700000	0	0.06	0.09782
chr04	28700000	28750000	0	0.04	0.11938
chr04	28750000	28800000	0	0.06	0
chr04	28800000	28850000	0	0.06	0
chr04	28850000	28900000	0	0.08	0
chr04	28900000	28950000	3	0.06	0.0912
chr04	28950000	29000000	2	0	0.2428
chr04	29000000	29050000	3	0.54	0.20308
chr04	29050000	29100000	1	0.04	0.01572
chr04	29100000	29150000	0	0.06	0.02934
chr04	29150000	29200000	0	0.06	0.1668
chr04	29200000	29250000	0	0.06	0.28594
chr04	29250000	29300000	0	0.06	0.25076
chr04	29300000	29350000	0	0.02	0
chr04	29350000	29400000	0	0.08	0.03278
chr04	29400000	29450000	0	0	0.20602
chr04	29450000	29500000	0	0	0.13634
chr04	29500000	29550000	0	0.02	0
chr04	29550000	29600000	0	0	0.07082
chr04	29600000	29650000	0	0	0.00798
chr04	29650000	29700000	0	3.16	0.39288
chr04	29700000	29750000	0	3.68	0.30618
chr04	29750000	29800000	1	4.2	0.09616
chr04	29800000	29850000	1	5.14	0.0871
chr04	29850000	29900000	0	3.64	0.06912
chr04	29900000	29950000	2	2.58	0.4724
chr04	29950000	30000000	0	4.4	0.01306
chr04	30000000	30050000	0	4.38	0
chr04	30050000	30100000	0	3.28	0.0714
chr04	30100000	30150000	0	3.86	0
chr04	30150000	30200000	1	7	0
chr04	30200000	30250000	0	7.04	0.04586
chr04	30250000	30300000	0	0.62	0.35606
chr04	30300000	30350000	0	0.1	0.08608
chr04	30350000	30400000	0	0.1	0.13036
chr04	30400000	30450000	0	0.3	0
chr04	30450000	30500000	1	3.88	0.29494
chr04	30500000	30550000	1	1.02	0.27554
chr04	30550000	30600000	1	2.2	0.08616
chr04	30600000	30650000	0	3.38	0.01628
chr04	30650000	30700000	1	2.04	0.28542
chr04	30700000	30750000	0	3.98	0.09764
chr04	30750000	30800000	0	0.06	0.04852
chr04	30800000	30850000	0	1.38	0.11366
chr04	30850000	30900000	0	2.68	0
chr04	30900000	30950000	1	0.1	0.64496
chr04	30950000	31000000	0	0.16	0
chr04	31000000	31050000	1	0.98	0
chr04	31050000	31100000	0	5.78	0
chr04	31100000	31150000	2	3.28	0
chr04	31150000	31200000	0	3.6	0.17116
chr04	31200000	31250000	1	4.38	0.09136
chr04	31250000	31300000	0	4.3	0.0808
chr04	31300000	31350000	1	4.6	0
chr04	31350000	31400000	3	7.24	0
chr04	31400000	31450000	1	7.62	0
chr04	31450000	31500000	1	5.04	0
chr04	31500000	31550000	0	3.62	0
chr04	31550000	31600000	0	1.22	0.34238
chr04	31600000	31650000	0	2.24	0
chr04	31650000	31700000	1	3.12	0
chr04	31700000	31750000	0	5	0.18088
chr04	31750000	31800000	0	3.44	0
chr04	31800000	31850000	0	3.68	0.07506
chr04	31850000	31900000	0	3.06	0
chr04	31900000	31950000	2	3.72	0.08692
chr04	31950000	32000000	2	1.44	0.26164
chr04	32000000	32050000	0	1.6	0.49348
chr04	32050000	32100000	0	2.54	0.35774
chr04	32100000	32150000	0	2.54	0.2679
chr04	32150000	32200000	0	4.98	0.05908
chr04	32200000	32250000	1	2.02	0.21056
chr04	32250000	32300000	1	2.94	0.14506
chr04	32300000	32350000	0	1.9	0.30602
chr04	32350000	32400000	0	3.5	0.08556
chr04	32400000	32450000	0	2.1	0.08452
chr04	32450000	32500000	0	0.02	0.08652
chr04	32500000	32550000	0	0.02	0.55824
chr04	32550000	32600000	0	0	0.05706
chr04	32600000	32650000	0	0.02	0.07908
chr04	32650000	32700000	0	0.02	0.0229
chr04	32700000	32750000	2	0	0.1192
chr04	32750000	32800000	0	0.02	0.07796
chr04	32800000	32850000	0	0.02	0
chr04	32850000	32900000	0	0	0.02226
chr04	32900000	32950000	1	0	0.2433
chr04	32950000	33000000	0	0.02	0.17622
chr04	33000000	33050000	2	0.06	0.19448
chr04	33050000	33100000	1	0.08	0.05386
chr04	33100000	33150000	0	0.18	0
chr04	33150000	33200000	3	0.02	0.06502
chr04	33200000	33250000	2	0	0.18842
chr04	33250000	33300000	0	0	0.30376
chr04	33300000	33350000	0	0.02	0
chr04	33350000	33400000	5	0	0.04092
chr04	33400000	33450000	0	4.2	0
chr04	33450000	33500000	1	0.54	0
chr04	33500000	33550000	0	0	0.11916
chr04	33550000	33600000	3	0	0.0051
chr04	33600000	33650000	0	0	0.17946
chr04	33650000	33700000	0	0.02	0
chr04	33700000	33750000	0	0.02	0
chr04	33750000	33800000	0	0	0.26084
chr04	33800000	33850000	0	0	0
chr04	33850000	33900000	0	0	0
chr04	33900000	33950000	3	0	0.12402
chr04	33950000	34000000	0	0	0
chr04	34000000	34050000	0	0	0.27292
chr04	34050000	34100000	0	0	0
chr04	34100000	34150000	0	0.02	0
chr04	34150000	34200000	0	0	0.21018
chr04	34200000	34250000	0	0	0
chr04	34250000	34300000	1	0.06	0.25048
chr04	34300000	34350000	1	0.02	0
chr04	34350000	34400000	0	0.1	0
chr04	34400000	34450000	0	0.02	0.07614
chr04	34450000	34500000	2	0.04	0
chr04	34500000	34550000	0	0.04	0.03106
chr04	34550000	34600000	0	0	0
chr04	34600000	34650000	2	0	0.121
